"SampleID","Site","SeqBatch","StudyID","SampleType","Date","WOY","SiteLat","SiteLong","newDate","dayLength","DOY","DayRange","Window","DateWindowStart","DateWindowEnd"
"oro161297","EPS",1.2,"oro16","sample","5/6/16",19,43.206489,-71.364058,2016-05-06,14.3335066133431,127,"(118,128]",3,2016-04-27,2016-05-07
"oro162132","HOP",1.2,"oro16","sample","5/6/16",19,43.155838,-71.727587,2016-05-06,14.3293999803519,127,"(118,128]",3,2016-04-27,2016-05-07
"oro162121","HOP",1.2,"oro16","sample","5/1/16",18,43.155838,-71.727587,2016-05-01,14.1229237346523,122,"(118,128]",3,2016-04-27,2016-05-07
"oro161724","HOL",4.1,"oro16","sample","5/4/16",19,43.7348,-71.59076,2016-05-04,14.2937004575447,125,"(118,128]",3,2016-04-27,2016-05-07
"oro162214","FOX",4.1,"oro16","sample","4/28/16",18,43.137939,-71.912814,2016-04-28,13.9929767416048,119,"(118,128]",3,2016-04-27,2016-05-07
"oro161709","HOL",4.1,"oro16","sample","5/11/16",20,43.7348,-71.59076,2016-05-11,14.5758373542305,132,"(128,138]",4,2016-05-07,2016-05-17
"oro161315","EPS",1.2,"oro16","sample","5/14/16",20,43.206489,-71.364058,2016-05-14,14.6389357113417,135,"(128,138]",4,2016-05-07,2016-05-17
"oro160570","MAP",4.2,"oro16","sample","5/15/16",20,42.72248,-71.606722,2016-05-15,14.629263192076,136,"(128,138]",4,2016-05-07,2016-05-17
"oro161311","EPS",1.2,"oro16","sample","5/14/16",20,43.206489,-71.364058,2016-05-14,14.6389357113417,135,"(128,138]",4,2016-05-07,2016-05-17
"oro160564","MAP",4.2,"oro16","sample","5/9/16",20,42.72248,-71.606722,2016-05-09,14.4109640802693,130,"(128,138]",4,2016-05-07,2016-05-17
"oro160421","BRN",4.2,"oro16","sample","05/15/16",20,42.731521,-71.605841,2016-05-15,14.6301012169954,136,"(128,138]",4,2016-05-07,2016-05-17
"oro161313","EPS",1.2,"oro16","sample","5/14/16",20,43.206489,-71.364058,2016-05-14,14.6389357113417,135,"(128,138]",4,2016-05-07,2016-05-17
"oro162238","FOX",4.1,"oro16","sample","5/12/16",20,43.137939,-71.912814,2016-05-12,14.5597463904988,133,"(128,138]",4,2016-05-07,2016-05-17
"oro161700","HOL",4.1,"oro16","sample","5/11/16",20,43.7348,-71.59076,2016-05-11,14.5758373542305,132,"(128,138]",4,2016-05-07,2016-05-17
"oro161317","EPS",1.2,"oro16","sample","5/14/16",20,43.206489,-71.364058,2016-05-14,14.6389357113417,135,"(128,138]",4,2016-05-07,2016-05-17
"oro160414","BRN",4.2,"oro16","sample","5/9/16",20,42.731521,-71.605841,2016-05-09,14.4117253982284,130,"(128,138]",4,2016-05-07,2016-05-17
"oro162241","FOX",4.1,"oro16","sample","5/12/16",20,43.137939,-71.912814,2016-05-12,14.5597463904988,133,"(128,138]",4,2016-05-07,2016-05-17
"oro160562","MAP",4.2,"oro16","sample","5/9/16",20,42.72248,-71.606722,2016-05-09,14.4109640802693,130,"(128,138]",4,2016-05-07,2016-05-17
"oro160419","BRN",4.2,"oro16","sample","5/9/16",20,42.731521,-71.605841,2016-05-09,14.4117253982284,130,"(128,138]",4,2016-05-07,2016-05-17
"oro160558","MAP",4.2,"oro16","sample","5/9/16",20,42.72248,-71.606722,2016-05-09,14.4109640802693,130,"(128,138]",4,2016-05-07,2016-05-17
"oro161707","HOL",4.1,"oro16","sample","5/11/16",20,43.7348,-71.59076,2016-05-11,14.5758373542305,132,"(128,138]",4,2016-05-07,2016-05-17
"oro161308","EPS",1.2,"oro16","sample","5/14/16",20,43.206489,-71.364058,2016-05-14,14.6389357113417,135,"(128,138]",4,2016-05-07,2016-05-17
"oro160569","MAP",4.2,"oro16","sample","5/9/16",20,42.72248,-71.606722,2016-05-09,14.4109640802693,130,"(128,138]",4,2016-05-07,2016-05-17
"oro160568","MAP",4.2,"oro16","sample","5/9/16",20,42.72248,-71.606722,2016-05-09,14.4109640802693,130,"(128,138]",4,2016-05-07,2016-05-17
"oro161708","HOL",4.1,"oro16","sample","5/11/16",20,43.7348,-71.59076,2016-05-11,14.5758373542305,132,"(128,138]",4,2016-05-07,2016-05-17
"oro160425","BRN",4.2,"oro16","sample","05/15/16",20,42.731521,-71.605841,2016-05-15,14.6301012169954,136,"(128,138]",4,2016-05-07,2016-05-17
"oro161310","EPS",1.2,"oro16","sample","5/14/16",20,43.206489,-71.364058,2016-05-14,14.6389357113417,135,"(128,138]",4,2016-05-07,2016-05-17
"oro160563","MAP",4.2,"oro16","sample","5/9/16",20,42.72248,-71.606722,2016-05-09,14.4109640802693,130,"(128,138]",4,2016-05-07,2016-05-17
"oro160424","BRN",4.2,"oro16","sample","05/15/16",20,42.731521,-71.605841,2016-05-15,14.6301012169954,136,"(128,138]",4,2016-05-07,2016-05-17
"oro160581","MAP",4.2,"oro16","sample","5/15/16",20,42.72248,-71.606722,2016-05-15,14.629263192076,136,"(128,138]",4,2016-05-07,2016-05-17
"oro161704","HOL",4.1,"oro16","sample","5/11/16",20,43.7348,-71.59076,2016-05-11,14.5758373542305,132,"(128,138]",4,2016-05-07,2016-05-17
"oro160561","MAP",4.2,"oro16","sample","5/9/16",20,42.72248,-71.606722,2016-05-09,14.4109640802693,130,"(128,138]",4,2016-05-07,2016-05-17
"oro161316","EPS",1.2,"oro16","sample","5/14/16",20,43.206489,-71.364058,2016-05-14,14.6389357113417,135,"(128,138]",4,2016-05-07,2016-05-17
"oro160417","BRN",4.2,"oro16","sample","5/9/16",20,42.731521,-71.605841,2016-05-09,14.4117253982284,130,"(128,138]",4,2016-05-07,2016-05-17
"oro160571","MAP",4.2,"oro16","sample","5/15/16",20,42.72248,-71.606722,2016-05-15,14.629263192076,136,"(128,138]",4,2016-05-07,2016-05-17
"oro161318","EPS",1.2,"oro16","sample","5/14/16",20,43.206489,-71.364058,2016-05-14,14.6389357113417,135,"(128,138]",4,2016-05-07,2016-05-17
"oro160576","MAP",4.2,"oro16","sample","5/15/16",20,42.72248,-71.606722,2016-05-15,14.629263192076,136,"(128,138]",4,2016-05-07,2016-05-17
"oro161312","EPS",1.2,"oro16","sample","5/14/16",20,43.206489,-71.364058,2016-05-14,14.6389357113417,135,"(128,138]",4,2016-05-07,2016-05-17
"oro160408","BRN",4.2,"oro16","sample","5/9/16",20,42.731521,-71.605841,2016-05-09,14.4117253982284,130,"(128,138]",4,2016-05-07,2016-05-17
"oro160430","BRN",4.2,"oro16","sample","05/15/16",20,42.731521,-71.605841,2016-05-15,14.6301012169954,136,"(128,138]",4,2016-05-07,2016-05-17
"oro161309","EPS",1.2,"oro16","sample","5/14/16",20,43.206489,-71.364058,2016-05-14,14.6389357113417,135,"(128,138]",4,2016-05-07,2016-05-17
"oro160567","MAP",4.2,"oro16","sample","5/9/16",20,42.72248,-71.606722,2016-05-09,14.4109640802693,130,"(128,138]",4,2016-05-07,2016-05-17
"oro161699","HOL",4.1,"oro16","sample","5/11/16",20,43.7348,-71.59076,2016-05-11,14.5758373542305,132,"(128,138]",4,2016-05-07,2016-05-17
"oro160418","BRN",4.2,"oro16","sample","5/9/16",20,42.731521,-71.605841,2016-05-09,14.4117253982284,130,"(128,138]",4,2016-05-07,2016-05-17
"oro162239","FOX",4.1,"oro16","sample","5/12/16",20,43.137939,-71.912814,2016-05-12,14.5597463904988,133,"(128,138]",4,2016-05-07,2016-05-17
"oro160572","MAP",4.2,"oro16","sample","5/15/16",20,42.72248,-71.606722,2016-05-15,14.629263192076,136,"(128,138]",4,2016-05-07,2016-05-17
"oro161319","EPS",1.2,"oro16","sample","5/14/16",20,43.206489,-71.364058,2016-05-14,14.6389357113417,135,"(128,138]",4,2016-05-07,2016-05-17
"oro161710","HOL",4.1,"oro16","sample","5/11/16",20,43.7348,-71.59076,2016-05-11,14.5758373542305,132,"(128,138]",4,2016-05-07,2016-05-17
"oro160577","MAP",4.2,"oro16","sample","5/15/16",20,42.72248,-71.606722,2016-05-15,14.629263192076,136,"(128,138]",4,2016-05-07,2016-05-17
"oro161701","HOL",4.1,"oro16","sample","5/11/16",20,43.7348,-71.59076,2016-05-11,14.5758373542305,132,"(128,138]",4,2016-05-07,2016-05-17
"oro162232","FOX",4.1,"oro16","sample","5/12/16",20,43.137939,-71.912814,2016-05-12,14.5597463904988,133,"(128,138]",4,2016-05-07,2016-05-17
"oro160427","BRN",4.2,"oro16","sample","05/15/16",20,42.731521,-71.605841,2016-05-15,14.6301012169954,136,"(128,138]",4,2016-05-07,2016-05-17
"oro160565","MAP",4.2,"oro16","sample","5/9/16",20,42.72248,-71.606722,2016-05-09,14.4109640802693,130,"(128,138]",4,2016-05-07,2016-05-17
"oro160412","BRN",4.2,"oro16","sample","5/9/16",20,42.731521,-71.605841,2016-05-09,14.4117253982284,130,"(128,138]",4,2016-05-07,2016-05-17
"oro162237","FOX",4.1,"oro16","sample","5/12/16",20,43.137939,-71.912814,2016-05-12,14.5597463904988,133,"(128,138]",4,2016-05-07,2016-05-17
"oro160416","BRN",4.2,"oro16","sample","5/9/16",20,42.731521,-71.605841,2016-05-09,14.4117253982284,130,"(128,138]",4,2016-05-07,2016-05-17
"oro160580","MAP",4.2,"oro16","sample","5/15/16",20,42.72248,-71.606722,2016-05-15,14.629263192076,136,"(128,138]",4,2016-05-07,2016-05-17
"oro162235","FOX",4.1,"oro16","sample","5/12/16",20,43.137939,-71.912814,2016-05-12,14.5597463904988,133,"(128,138]",4,2016-05-07,2016-05-17
"oro160423","BRN",4.2,"oro16","sample","05/15/16",20,42.731521,-71.605841,2016-05-15,14.6301012169954,136,"(128,138]",4,2016-05-07,2016-05-17
"oro160422","BRN",4.2,"oro16","sample","05/15/16",20,42.731521,-71.605841,2016-05-15,14.6301012169954,136,"(128,138]",4,2016-05-07,2016-05-17
"oro161706","HOL",4.1,"oro16","sample","5/11/16",20,43.7348,-71.59076,2016-05-11,14.5758373542305,132,"(128,138]",4,2016-05-07,2016-05-17
"oro162243","FOX",4.1,"oro16","sample","5/12/16",20,43.137939,-71.912814,2016-05-12,14.5597463904988,133,"(128,138]",4,2016-05-07,2016-05-17
"oro160426","BRN",4.2,"oro16","sample","05/15/16",20,42.731521,-71.605841,2016-05-15,14.6301012169954,136,"(128,138]",4,2016-05-07,2016-05-17
"oro160559","MAP",4.2,"oro16","sample","5/9/16",20,42.72248,-71.606722,2016-05-09,14.4109640802693,130,"(128,138]",4,2016-05-07,2016-05-17
"oro160578","MAP",4.2,"oro16","sample","5/15/16",20,42.72248,-71.606722,2016-05-15,14.629263192076,136,"(128,138]",4,2016-05-07,2016-05-17
"oro161702","HOL",4.1,"oro16","sample","5/11/16",20,43.7348,-71.59076,2016-05-11,14.5758373542305,132,"(128,138]",4,2016-05-07,2016-05-17
"oro160560","MAP",4.2,"oro16","sample","5/9/16",20,42.72248,-71.606722,2016-05-09,14.4109640802693,130,"(128,138]",4,2016-05-07,2016-05-17
"oro160429","BRN",4.2,"oro16","sample","05/15/16",20,42.731521,-71.605841,2016-05-15,14.6301012169954,136,"(128,138]",4,2016-05-07,2016-05-17
"oro162236","FOX",4.1,"oro16","sample","5/12/16",20,43.137939,-71.912814,2016-05-12,14.5597463904988,133,"(128,138]",4,2016-05-07,2016-05-17
"oro161703","HOL",4.1,"oro16","sample","5/11/16",20,43.7348,-71.59076,2016-05-11,14.5758373542305,132,"(128,138]",4,2016-05-07,2016-05-17
"oro162233","FOX",4.1,"oro16","sample","5/12/16",20,43.137939,-71.912814,2016-05-12,14.5597463904988,133,"(128,138]",4,2016-05-07,2016-05-17
"oro162240","FOX",4.1,"oro16","sample","5/12/16",20,43.137939,-71.912814,2016-05-12,14.5597463904988,133,"(128,138]",4,2016-05-07,2016-05-17
"oro161314","EPS",1.2,"oro16","sample","5/14/16",20,43.206489,-71.364058,2016-05-14,14.6389357113417,135,"(128,138]",4,2016-05-07,2016-05-17
"oro160431","BRN",4.2,"oro16","sample","05/15/16",20,42.731521,-71.605841,2016-05-15,14.6301012169954,136,"(128,138]",4,2016-05-07,2016-05-17
"oro162242","FOX",4.1,"oro16","sample","5/12/16",20,43.137939,-71.912814,2016-05-12,14.5597463904988,133,"(128,138]",4,2016-05-07,2016-05-17
"oro160574","MAP",4.2,"oro16","sample","5/15/16",20,42.72248,-71.606722,2016-05-15,14.629263192076,136,"(128,138]",4,2016-05-07,2016-05-17
"oro160413","BRN",4.2,"oro16","sample","5/9/16",20,42.731521,-71.605841,2016-05-09,14.4117253982284,130,"(128,138]",4,2016-05-07,2016-05-17
"oro160411","BRN",4.2,"oro16","sample","5/9/16",20,42.731521,-71.605841,2016-05-09,14.4117253982284,130,"(128,138]",4,2016-05-07,2016-05-17
"oro160428","BRN",4.2,"oro16","sample","05/15/16",20,42.731521,-71.605841,2016-05-15,14.6301012169954,136,"(128,138]",4,2016-05-07,2016-05-17
"oro160575","MAP",4.2,"oro16","sample","5/15/16",20,42.72248,-71.606722,2016-05-15,14.629263192076,136,"(128,138]",4,2016-05-07,2016-05-17
"oro160409","BRN",4.2,"oro16","sample","5/9/16",20,42.731521,-71.605841,2016-05-09,14.4117253982284,130,"(128,138]",4,2016-05-07,2016-05-17
"oro160415","BRN",4.2,"oro16","sample","5/9/16",20,42.731521,-71.605841,2016-05-09,14.4117253982284,130,"(128,138]",4,2016-05-07,2016-05-17
"oro160410","BRN",4.2,"oro16","sample","5/9/16",20,42.731521,-71.605841,2016-05-09,14.4117253982284,130,"(128,138]",4,2016-05-07,2016-05-17
"oro160579","MAP",4.2,"oro16","sample","5/15/16",20,42.72248,-71.606722,2016-05-15,14.629263192076,136,"(128,138]",4,2016-05-07,2016-05-17
"oro161705","HOL",4.1,"oro16","sample","5/11/16",20,43.7348,-71.59076,2016-05-11,14.5758373542305,132,"(128,138]",4,2016-05-07,2016-05-17
"oro160566","MAP",4.2,"oro16","sample","5/9/16",20,42.72248,-71.606722,2016-05-09,14.4109640802693,130,"(128,138]",4,2016-05-07,2016-05-17
"oro160573","MAP",4.2,"oro16","sample","5/15/16",20,42.72248,-71.606722,2016-05-15,14.629263192076,136,"(128,138]",4,2016-05-07,2016-05-17
"oro162234","FOX",4.1,"oro16","sample","5/12/16",20,43.137939,-71.912814,2016-05-12,14.5597463904988,133,"(128,138]",4,2016-05-07,2016-05-17
"oro161442","CNB",4.1,"oro16","sample","5/19/16",21,43.356204,-71.490022,2016-05-19,14.8253028178863,140,"(138,148]",5,2016-05-17,2016-05-27
"oro160446","BRN",4.2,"oro16","sample","5/26/16",22,42.731521,-71.605841,2016-05-26,14.9687526709762,147,"(138,148]",5,2016-05-17,2016-05-27
"oro160596","MAP",4.2,"oro16","sample","5/26/16",22,42.72248,-71.606722,2016-05-26,14.9677925647948,147,"(138,148]",5,2016-05-17,2016-05-27
"oro160607","MAP",4.2,"oro16","sample","5/26/16",22,42.72248,-71.606722,2016-05-26,14.9677925647948,147,"(138,148]",5,2016-05-17,2016-05-27
"oro160601","MAP",4.2,"oro16","sample","5/26/16",22,42.72248,-71.606722,2016-05-26,14.9677925647948,147,"(138,148]",5,2016-05-17,2016-05-27
"oro160439","BRN",4.2,"oro16","sample","5/20/16",21,42.731521,-71.605841,2016-05-20,14.7949776866268,141,"(138,148]",5,2016-05-17,2016-05-27
"oro162264","FOX",4.1,"oro16","sample","5/26/16",22,43.137939,-71.912814,2016-05-26,15.0122604642228,147,"(138,148]",5,2016-05-17,2016-05-27
"oro160441","BRN",4.2,"oro16","sample","5/20/16",21,42.731521,-71.605841,2016-05-20,14.7949776866268,141,"(138,148]",5,2016-05-17,2016-05-27
"oro161443","CNB",4.1,"oro16","sample","5/19/16",21,43.356204,-71.490022,2016-05-19,14.8253028178863,140,"(138,148]",5,2016-05-17,2016-05-27
"oro161328","EPS",4.1,"oro16","sample","5/21/16",21,43.206489,-71.364058,2016-05-21,14.8740094566661,142,"(138,148]",5,2016-05-17,2016-05-27
"oro161690","HOL",4.1,"oro16","sample","5/25/16",22,43.7348,-71.59076,2016-05-25,15.0493212757877,146,"(138,148]",5,2016-05-17,2016-05-27
"oro160597","MAP",4.2,"oro16","sample","5/26/16",22,42.72248,-71.606722,2016-05-26,14.9677925647948,147,"(138,148]",5,2016-05-17,2016-05-27
"oro160438","BRN",4.2,"oro16","sample","5/20/16",21,42.731521,-71.605841,2016-05-20,14.7949776866268,141,"(138,148]",5,2016-05-17,2016-05-27
"oro161445","CNB",4.1,"oro16","sample","5/19/16",21,43.356204,-71.490022,2016-05-19,14.8253028178863,140,"(138,148]",5,2016-05-17,2016-05-27
"oro162248","FOX",4.1,"oro16","sample","5/19/16",21,43.137939,-71.912814,2016-05-19,14.8034962072209,140,"(138,148]",5,2016-05-17,2016-05-27
"oro160454","BRN",4.2,"oro16","sample","5/26/16",22,42.731521,-71.605841,2016-05-26,14.9687526709762,147,"(138,148]",5,2016-05-17,2016-05-27
"oro161438","CNB",4.1,"oro16","sample","5/19/16",21,43.356204,-71.490022,2016-05-19,14.8253028178863,140,"(138,148]",5,2016-05-17,2016-05-27
"oro160450","BRN",4.2,"oro16","sample","5/26/16",22,42.731521,-71.605841,2016-05-26,14.9687526709762,147,"(138,148]",5,2016-05-17,2016-05-27
"oro161440","CNB",4.1,"oro16","sample","5/19/16",21,43.356204,-71.490022,2016-05-19,14.8253028178863,140,"(138,148]",5,2016-05-17,2016-05-27
"oro161441","CNB",4.1,"oro16","sample","5/19/16",21,43.356204,-71.490022,2016-05-19,14.8253028178863,140,"(138,148]",5,2016-05-17,2016-05-27
"oro162251","FOX",4.1,"oro16","sample","5/19/16",21,43.137939,-71.912814,2016-05-19,14.8034962072209,140,"(138,148]",5,2016-05-17,2016-05-27
"oro161439","CNB",4.1,"oro16","sample","5/19/16",21,43.356204,-71.490022,2016-05-19,14.8253028178863,140,"(138,148]",5,2016-05-17,2016-05-27
"oro162250","FOX",4.1,"oro16","sample","5/19/16",21,43.137939,-71.912814,2016-05-19,14.8034962072209,140,"(138,148]",5,2016-05-17,2016-05-27
"oro160451","BRN",4.2,"oro16","sample","5/26/16",22,42.731521,-71.605841,2016-05-26,14.9687526709762,147,"(138,148]",5,2016-05-17,2016-05-27
"oro161320","EPS",1.2,"oro16","sample","5/21/16",21,43.206489,-71.364058,2016-05-21,14.8740094566661,142,"(138,148]",5,2016-05-17,2016-05-27
"oro162252","FOX",4.1,"oro16","sample","5/19/16",21,43.137939,-71.912814,2016-05-19,14.8034962072209,140,"(138,148]",5,2016-05-17,2016-05-27
"oro161712","HOL",4.1,"oro16","sample","5/18/16",21,43.7348,-71.59076,2016-05-18,14.8299405453148,139,"(138,148]",5,2016-05-17,2016-05-27
"oro161713","HOL",4.1,"oro16","sample","5/18/16",21,43.7348,-71.59076,2016-05-18,14.8299405453148,139,"(138,148]",5,2016-05-17,2016-05-27
"oro160456","BRN",4.2,"oro16","sample","5/26/16",22,42.731521,-71.605841,2016-05-26,14.9687526709762,147,"(138,148]",5,2016-05-17,2016-05-27
"oro161324","EPS",4.1,"oro16","sample","5/21/16",21,43.206489,-71.364058,2016-05-21,14.8740094566661,142,"(138,148]",5,2016-05-17,2016-05-27
"oro161325","EPS",4.1,"oro16","sample","5/21/16",21,43.206489,-71.364058,2016-05-21,14.8740094566661,142,"(138,148]",5,2016-05-17,2016-05-27
"oro161345","EPS",4.1,"oro16","sample","5/24/16",22,43.206489,-71.364058,2016-05-24,14.963825113649,145,"(138,148]",5,2016-05-17,2016-05-27
"oro161321","EPS",1.2,"oro16","sample","5/21/16",21,43.206489,-71.364058,2016-05-21,14.8740094566661,142,"(138,148]",5,2016-05-17,2016-05-27
"oro161719","HOL",4.1,"oro16","sample","5/18/16",21,43.7348,-71.59076,2016-05-18,14.8299405453148,139,"(138,148]",5,2016-05-17,2016-05-27
"oro160448","BRN",4.2,"oro16","sample","5/26/16",22,42.731521,-71.605841,2016-05-26,14.9687526709762,147,"(138,148]",5,2016-05-17,2016-05-27
"oro161335","EPS",4.1,"oro16","sample","5/24/16",22,43.206489,-71.364058,2016-05-24,14.963825113649,145,"(138,148]",5,2016-05-17,2016-05-27
"oro161331","EPS",4.1,"oro16","sample","5/21/16",21,43.206489,-71.364058,2016-05-21,14.8740094566661,142,"(138,148]",5,2016-05-17,2016-05-27
"oro162254","FOX",4.1,"oro16","sample","5/19/16",21,43.137939,-71.912814,2016-05-19,14.8034962072209,140,"(138,148]",5,2016-05-17,2016-05-27
"oro162244","FOX",4.1,"oro16","sample","5/19/16",21,43.137939,-71.912814,2016-05-19,14.8034962072209,140,"(138,148]",5,2016-05-17,2016-05-27
"oro161338","EPS",4.1,"oro16","sample","5/24/16",22,43.206489,-71.364058,2016-05-24,14.963825113649,145,"(138,148]",5,2016-05-17,2016-05-27
"oro161339","EPS",4.1,"oro16","sample","5/24/16",22,43.206489,-71.364058,2016-05-24,14.963825113649,145,"(138,148]",5,2016-05-17,2016-05-27
"oro161340","EPS",4.1,"oro16","sample","5/24/16",22,43.206489,-71.364058,2016-05-24,14.963825113649,145,"(138,148]",5,2016-05-17,2016-05-27
"oro162259","FOX",4.1,"oro16","sample","5/26/16",22,43.137939,-71.912814,2016-05-26,15.0122604642228,147,"(138,148]",5,2016-05-17,2016-05-27
"oro161715","HOL",4.1,"oro16","sample","5/18/16",21,43.7348,-71.59076,2016-05-18,14.8299405453148,139,"(138,148]",5,2016-05-17,2016-05-27
"oro161716","HOL",4.1,"oro16","sample","5/18/16",21,43.7348,-71.59076,2016-05-18,14.8299405453148,139,"(138,148]",5,2016-05-17,2016-05-27
"oro161717","HOL",4.1,"oro16","sample","5/18/16",21,43.7348,-71.59076,2016-05-18,14.8299405453148,139,"(138,148]",5,2016-05-17,2016-05-27
"oro161732","HOL",4.1,"oro16","sample","5/18/16",21,43.7348,-71.59076,2016-05-18,14.8299405453148,139,"(138,148]",5,2016-05-17,2016-05-27
"oro161330","EPS",4.1,"oro16","sample","5/21/16",21,43.206489,-71.364058,2016-05-21,14.8740094566661,142,"(138,148]",5,2016-05-17,2016-05-27
"oro160445","BRN",4.2,"oro16","sample","5/20/16",21,42.731521,-71.605841,2016-05-20,14.7949776866268,141,"(138,148]",5,2016-05-17,2016-05-27
"oro160588","MAP",4.2,"oro16","sample","5/20/16",21,42.72248,-71.606722,2016-05-20,14.794080731342,141,"(138,148]",5,2016-05-17,2016-05-27
"oro162253","FOX",4.1,"oro16","sample","5/19/16",21,43.137939,-71.912814,2016-05-19,14.8034962072209,140,"(138,148]",5,2016-05-17,2016-05-27
"oro160604","MAP",4.2,"oro16","sample","5/26/16",22,42.72248,-71.606722,2016-05-26,14.9677925647948,147,"(138,148]",5,2016-05-17,2016-05-27
"oro161448","CNB",4.1,"oro16","sample","5/26/16",22,43.356204,-71.490022,2016-05-26,15.0359122165526,147,"(138,148]",5,2016-05-17,2016-05-27
"oro162257","FOX",4.1,"oro16","sample","5/26/16",22,43.137939,-71.912814,2016-05-26,15.0122604642228,147,"(138,148]",5,2016-05-17,2016-05-27
"oro161449","CNB",4.1,"oro16","sample","5/26/16",22,43.356204,-71.490022,2016-05-26,15.0359122165526,147,"(138,148]",5,2016-05-17,2016-05-27
"oro161714","HOL",4.1,"oro16","sample","5/18/16",21,43.7348,-71.59076,2016-05-18,14.8299405453148,139,"(138,148]",5,2016-05-17,2016-05-27
"oro161342","EPS",4.1,"oro16","sample","5/24/16",22,43.206489,-71.364058,2016-05-24,14.963825113649,145,"(138,148]",5,2016-05-17,2016-05-27
"oro161343","EPS",4.1,"oro16","sample","5/24/16",22,43.206489,-71.364058,2016-05-24,14.963825113649,145,"(138,148]",5,2016-05-17,2016-05-27
"oro161327","EPS",4.1,"oro16","sample","5/21/16",21,43.206489,-71.364058,2016-05-21,14.8740094566661,142,"(138,148]",5,2016-05-17,2016-05-27
"oro160440","BRN",4.2,"oro16","sample","5/20/16",21,42.731521,-71.605841,2016-05-20,14.7949776866268,141,"(138,148]",5,2016-05-17,2016-05-27
"oro160443","BRN",4.2,"oro16","sample","5/20/16",21,42.731521,-71.605841,2016-05-20,14.7949776866268,141,"(138,148]",5,2016-05-17,2016-05-27
"oro161733","HOL",4.1,"oro16","sample","5/18/16",21,43.7348,-71.59076,2016-05-18,14.8299405453148,139,"(138,148]",5,2016-05-17,2016-05-27
"oro162266","FOX",4.1,"oro16","sample","5/26/16",22,43.137939,-71.912814,2016-05-26,15.0122604642228,147,"(138,148]",5,2016-05-17,2016-05-27
